nombre;sexo
Arreo;m
Arrene;m
Arrate;m
Arraitz;m
Arriluzea;m
Arritxu;m
Arrieta;m
Arrosa;m
Arrizala;m
Arrizabalaga;m
Arritokieta;m
Arrigorria;m
Arrosali;m
Arrosalia;m
Arsene;m
Artederreta;m
Artemisa;m
Artzanegi;m
Artsinoe;m
Arrosane;m
Artekona;m
Arrosari;m
Artitza;m
Arrosamunda;m
Artzi;m
Asiturri;m
Artzeña;m
Asa;m
Artzeña;m
Aset;m
Ast;m
Askoa;m
Asona;m
Aspasia;m
Atallu;m
Asura;m
Asteria;m
Astere;m
Atalia;m
Atalanta;m
Asuntxion;m
Astarte;m
Asune;m
Astrea;m
Atotz;m
Atanasia;m
Atropos;m
Atanase;m
Atauri;m
Atsegiñe;m
Ataresa;m
Atena;m
Aterbe;m
Atsege;m
Aulli;m
Auria;m
Atxarte;m
Aure;m
Aukerne;m
Aura;m
Auriola;m
Aurelia;m
Augustiñe;m
Auribita;m
Aurora;m
Aurubita;m
Auritze;m
Axuntxion;m
Axpe;m
Azazeta;m
Aurkene;m
Austiza;m
Axun;m
Austitza;m
Aztiria;m
Bakarne;m
Azitain;m
Azuzena;m
Azentzia;m
Baiakua;m
Bakartxo;m
Aztegieta;m
Babesne;m
Aziza;m
Balerene;m
Balbina;m
Bake;m
Balendiñe;m
Bakea;m
Bakene;m
Balere;m
Balene;m
Bañano;m
Balentina;m
Barda;m
Barasorda;m
Barbara;m
Barkoxe;m
Basabe;m
Barkane;m
Bartolomea;m
Barezi;m
Bardoze;m
Barria;m
Batirtze;m
Basile;m
Batiste;m
Basilia;m
Basagaitz;m
Baxilia;m
Basalgo;m
Basandere;m
Bauzis;m
Bata;m
Beatriz;m
Beatasis;m
Bedatse;m
Bedaio;m
Belaskita;m
Bazkoara;m
Belate;m
Begoña;m
Belbiñe;m
Begoñe;m
Benantzi;m
Benardiñe;m
Beñarda;m
Belem;m
Belita;m
Benate;m
Belona;m
Beñate;m
Benantxi;m
Beltzane;m
Benedite;m
Beniñe;m
Bera;m
Bengoarra;m
Bengolarrea;m
Benedikta;m
Beraskita;m
Benita;m
Berastegi;m
Beolarra;m
Bernardiñe;m
Bernadeta;m
Berbizne;m
Beronika;m
Berbixe;m
Beronike;m
Berbizkunde;m
Beratza;m
Berengela;m
Berenize;m
Betire;m
Bibiñe;m
Betiñe;m
Bidane;m
Berorize;m
Bertzijana;m
Berta;m
Betixa;m
Betsabe;m
Betolatza;m
Bilbañe;m
Bihozne;m
Bioleta;m
Bildosne;m
Bingene;m
Bihotza;m
Bikuña;m
Bioti;m
Bikarregi;m
Bidarte;m
Bitori;m
Birkide;m
Birjiñe;m
Birgara;m
Birjina;m
Birkiñe;m
Birjinia;m
Bisitazio;m
Bittore;m
Bita;m
Bittoriana;m
Bittori;m
Boudika;m
Blaskita;m
Brigita;m
Bizkunde;m
Bixenta;m
Boadizea;m
Bittoria;m
Bizenta;m
Budika;m
Bureskunde;m
Brunilda;m
Buxanda;m
Dafne;m
Brunikilda;m
Burne;m
Burgondo;m
Burtzeña;m
Buruñondo;m
Danele;m
Dalda;m
Debora;m
Danae;m
Ddominika;m
Dare;m
Daria;m
Daniela;m
Deba;m
Dalila;m
Delika;m
Deunorone;m
Deiane;m
Deunore;m
Deñe;m
Demiku;m
Deitze;m
Demetria;m
Deiene;m
Deianira;m
Demostenes;h
Denis;h
Deukalion;h
Deunoro;h
Dezebalo;h
Dezio;h
Diadumeniano;h
Diagoras;h
Diagur;h
Diana;m
Dezima;m
Dione;m
Diskordia;m
Dogartze;m
Dido;m
Dionixia;m
Dionisia;m
Diñe;m
Doatasun;m
Domikutza;m
Dominika;m
Domenga;m
Dominixe;m
Domeka;m
Domenja;m
Doltza;m
Domekoitza;m
Domna;m
Domekutza;m
Dota;m
Dorleta;m
Dorotea;m
Dordoniz;m
Doroñu;m
Doneantsu;m
Duna;m
Dorkas;m
Doris;m
Dona;m
Edita;m
Edunxe;m
Edurne;m
Ederra;m
Ederne;m
Ea;m
Edit;m
Eba;m
Edurra;m
Dunixe;m
Edurtza;m
Egiarte;m
Egeria;m
Eguantza;m
Eguzkiñe;m
Edurtzeta;m
Edurte;m
Egillor;m
Eguzkia;m
Egokiñe;m
Ekaitza;m
Ekia;m
Eitzaga;m
Ekidna;m
Eider;m
Ekiñe;m
Eiharne;m
Ehari;m
Ekhiñe;m
Ekhia;m
Elektra;m
Elduara;m
Ekora;m
Ele;m
Elaia;m
Eldua;m
Elene;m
Elama;m
Elbire;m
Elbira;m
Elisabete;m
Elisa;m
Elisene;m
Elizamendi;m
Elixe;m
Elixabete;m
Elisenda;m
Elisabet;m
Elgea;m
Elixane;m
Elizmendi;m
Elurra;m
Eloisa;m
Elke;m
Elorria;m
Elodi;m
Elurreta;m
Elorriaga;m
Elpinize;m
Elosiaga;m
Emilia;m
Enara;m
Eluska;m
Emillene;m
Enare;m
Emma;m
Emille;m
Emili;m
Emanuela;m
Emiliana;m
Eneka;m
Endera;m
Engrazia;m
Eneabe;m
Enate;m
Enedina;m
Enbeita;m
Enea;m
Eneritz;m
Engraxi;m
Eratsune;m
Erexkigal;m
Erdiñe;m
Erdoitza;m
Eriete;m
Erdotza;m
Enkarni;m
Ergiña;m
Erhe;m
Erdaiñe;m
Ermin;m
Erlea;m
Eriztain;m
Erika;m
Eris;m
Ermesenda;m
Ermu;m
Ermiñe;m
Erkuden;m
Eriniak;m
Erniobe;m
Erramusa;m
Erramone;m
Errasti;m
Erregina;m
Errafaila;m
Erramona;m
Erraimunde;m
Ermuko;m
Errakel;m
Errosale;m
Erroeta;m
Erroxali;m
Erresti;m
Erromane;m
Erregiñe;m
Errose;m
Errukia;m
Errukiñe;m
Erremellluri;m
Eskarne;m
Estefania;m
Estebania;m
Eskolunbe;m
Estebenia;m
Estibaliz;m
Espe;m
Ester;m
Errupiñe;m
Eskolastika;m
Estibariz;m
Eulale;m
Eukene;m
Eszila;m
Eufrosine;m
Etorne;m
Etxaurren;m
Eugenia;m
Eufemia;m
Estitxu;m
Euriale;m
Eumenideak;m
Euridize;m
Euria;m
Eustake;m
Eulalia;m
Eustakia;m
Eunate;m
Europa;m
Eulari;m
Eza;m
Euxabi;m
Eva;m
Eustasi;m
Extefania;m
Eustasia;m
Extefana;m
Euterpe;m
Eustase;m
Exter;m
Eztitxu;m
Eztizen;m
Ezozia;m
Eztiñe;m
Ezkurra;m
Eztebeni;m
Eztegune;m
Eztia;m
Ezama;m
Fabiola;m
Febe;m
Fauna;m
Felikite;m
Fedea;m
Felisa;m
Felipa;m
Fausta;m
Fatima;m
Fedra;m
Faustina;m
Fermina;m
Fillipa;m
Fernanda;m
Finia;m
Felizia;m
Felizitas;m
Felixa;m
Filipa;m
Filomela;m
Flora;m
Frantzesa;m
Frantxiska;m
Fortuna;m
Frederika;m
Fredegunda;m
Frantxixka;m
Frantziska;m
Florentzi;m
Florentzia;m
Fruktuosa;m
Gaila;m
Gabiria;m
Gadea;m
Gaizkane;m
Gabriela;m
Gabone;m
Gaia;m
Furiak;m
Gala;m
Gaietana;m
Gallarda;m
Garaine;m
Galsvinta;m
Gamarra;m
Garaia;m
Garaipen;m
Galatea;m
Garaiñe;m
Gamitza;m
Gana;m
Garaitia;m
Garazi;m
Garbikunde;m
Gares;m
Garbi;m
Garaoa;m
Garaitza;m
Garbiñe;m
Gardotza;m
Garaxi;m
Gariñe;m
Gasteiz;m
Gartze;m
Garrastatxu;m
Gaxi;m
Gatzarrieta;m
Gautegiz;m
Gartzene;m
Garoa;m
Gaua;m
Gaztelu;m
Geaxi;m
Gebara;m
Gaxuxa;m
Gazeta;m
Genoveva;m
Gaxux;m
Gea;m
Genofa;m
Genobeba;m
Gertrudis;m
Gerizeti;m
Gernika;m
Geraxne;m
Germana;m
Gerizpe;m
Gentzane;m
Gergore;m
Geraxane;m
Gergoana;m
Ginebra;m
Gizakunde;m
Giputzuri;m
Gizane;m
Gixane;m
Goiane;m
Gisela;m
Gillarte;m
Gexina;m
Gilelmina;m
Goiatz;m
Goiuria;m
Goikuria;m
Goiargia;m
Goizalde;m
Goikogana;m
Goiuri;m
Goiatze;m
Goikoane;m
Goizane;m
Gorane;m
Goiztiri;m
Gordoa;m
Gopegi;m
Gongotzone;m
Goizeder;m
Gorostitza;m
Goratze;m
Goizargi;m
Gometza;m
Gotzone;m
Gotxone;m
Gosvinta;m
Gorritiz;m
Gozoa;m
Graxi;m
Gorria;m
Goto;m
Gorozika;m
Gorritza;m
Grazi;m
Grazia;m
Gudane;m
Gregoria;m
Graziana;m
Graziosa;m
Graxiana;m
Gupida;m
Gurbitza;m
Graxit;m
Habene;m
Gurutze;m
Gurtasun;m
Habea;m
Gurene;m
Gurutzeta;m
Gurenda;m
Gurtza;m
Hahan;m
Guruzne;m
Haizene;m
Harpiak;m
Haitza;m
Harmonia;m
Haizeder;m
Haritzederra;m
Hat-Hor;m
Harkaitza;m
Haizea;m
Harria;m
Hegoa;m
Hatxepsut;m
Hator;m
Hegieder;m
Hekuba;m
Hebe;m
Haurramari;m
Jesus;m
Hedoia;m
Hekate;m
Helena;m
Hera;m
Heleni;m
Helene;m
Hesperideak;m
Henriketa;m
Hermesinda;m
Hestia;m
Hermione;m
Herodias;m
Hipatia;m
Hize;m
Hodeitza;m
Hodeia;m
Hirune;m
Hidra;m
Hiazinta;m
Nebt-Het;m
Higia;m
Hilaria;m
Ibana;m
Honorata;m
Ibaider;m
Ibane;m
Hostaizka;m
Hua;m
Ibabe;m
Horak;m
Hostaitza;m
Ibaia;m
Iduia;m
Idurre;m
Idoia;m
Idoibaltzaga;m
Ibarreta;m
Ibernalo;m
Ibarne;m
Ibarruri;m
Ibone;m
Idauze;m
Ifigenia;m
Igarkia;m
Igarotze;m
Igaro;m
Ienega;m
Igaratza;m
Igai;m
Ignazia;m
Igarne;m
Igoa;m
Ihurre;m
Igone;m
Igokunde;m
Igorre;m
Ikerne;m
Ihara;m
Ihintza;m
Iketxe;m
Ikomar;m
Iharte;m
Ildefontsa;m
Ilariñe;m
Iligardia;m
Ilargi;m
Ilazki;m
Ilazkine;m
Ikuska;m
Ilargiñe;m
Ikurralde;m
Ilia;m
Illunbe;m
Illariñe;m
Illarbe;m
Iñake;m
Iluna;m
Illune;m
Imanole;m
Ilune;m
Ilotz;m
Illare;m
Ines;m
Inesa;m
Iñaxi;m
Iñaur;m
Inanna;m
Iñaxia;m
Iñargi;m
Inaxi;m
Inese;m
Inaxia;m
Inoxentxia;m
Inuntza;m
Inozentzia;m
Ino;m
Inguma;m
Inontza;m
Intza;m
Ingartze;m
Inge;m
Ingunda;m
Iragarte;m
Iragarne;m
Inuntze;m
Io;m
Iraia;m
Iraide;m
Iradi;m
Iragartze;m
Ira;m
Iontza;m
Irati;m
Iratz;m
Iratzagorria;m
Irakusne;m
Iraila;m
Irangote;m
Irantzu;m
Irane;m
Irama;m
Iratxe;m
Irentxu;m
Irkusne;m
Iride;m
Irea;m
Iraupen;m
Iris;m
Irene;m
Iratze;m
Iriberri;m
Iriñuela;m
Ismene;m
Irutxeta;m
Isabel;m
Irune;m
Iruri;m
Isasi;m
Isane;m
Isis;m
Iruntza;m
Iruña;m
Itxaro;m
Itxarone;m
Itsasneska;m
Isolda;m
Itsasne;m
Iturrisantu;m
Itura;m
Itxaropena;m
Iturrieta;m
Itsaso;m
Ixabel;m
Ixaro;m
Itzea;m
Itzela;m
Itxasne;m
Ixaxkun;m
Ixidora;m
Itxaso;m
Itziar;m
Ixane;m
Izarbe;m
Izadia;m
Izane;m
Izade;m
Izadi;m
Ixtar;m
Ixone;m
Izare;m
Izargi;m
Izaia;m
Izortze;m
Izaro;m
Izorne;m
Izaskun;m
Izeia;m
Izarne;m
Izortza;m
Izarzuria;m
Izarra;m
Izpine;m
Izpiñe;m
Jaione;m
Izurieta;m
Jagobe;m
Jakinde;m
Jara;m
Janire;m
Jakoba;m
Izturitze;m
Jane;m
Jaurne;m
Jesuri;m
Jenofa;m
Jenobeba;m
Jata;m
Jera;m
Jexuxa;m
Jenara;m
Jesika;m
Jasone;m
Joakina;m
Jokiñe;m
Jolanda;m
Jezabel;m
Jokasta;m
Joana;m
Joanitza;m
Joane;m
Jolande;m
Joanitz;m
Josune;m
Jone;m
Jonebatiste;m
Josebiñe;m
Joxefina;m
Josefina;m
Josefa;m
Josebe;m
Josepa;m
Jordana;m
Julia;m
Judit;m
Junkal;m
Joxepanttoni;m
Jule;m
June;m
Julene;m
Juliana;m
Junon;m
Jugatx;m
Kaia;m
Jurgiñe;m
Juste;m
Justiñe;m
Juxta;m
Kaie;m
Juxtina;m
Justa;m
Justina;m
Jurdana;m
Kakun;m
Kalisto;m
Kaieta;m
Kaliope;m
Kaiene;m
Kamile;m
Kalare;m
Kandela;m
Kala;m
Kalipso;m
Karitate;m
Karlota;m
Kara;m
Karle;m
Kariñe;m
Kandele;m
Karibdis;m
Karite;m
Karla;m
Kariteak;m
Karolina;m
Kase;m
Karmen;m
Karmele;m
Kassia;m
Kasia;m
Kasandra;m
Kasilda;m
Kasene;m
Karmentxu;m
Katariñe;m
Kateriñe;m
Katina;m
Katrin;m
Katixa;m
Katarina;m
Katalina;m
Katelina;m
Katalin;m
Katerina;m
Kattin;m
Keltse;m
Kattina;m
Kattalin;m
Kele;m
Kattaliña;m
Katti;m
Kaxilda;m
Kaulde;m
Keltxe;m
Keperiñe;m
Kenare;m
Kemena;m
Kepe;m
Kimera;m
Kinta;m
Kexaa;m
Kima;m
Khadija;m
Kilne;m
Kispiñe;m
Kizkitza;m
Klio;m
Kleopatra;m
Kistiñe;m
Klaranttoni;m
Klara;m
Kiteria;m
Klementzia;m
Klaudia;m
Koikille;m
Koldobiñe;m
Kloe;m
Koikile;m
Klodin;m
Klitemnestra;m
Koldobike;m
Koba;m
Kodes;m
Kometitza;m
Konkordia;m
Kontesa;m
Kontxesi;m
Kontsuelo;m
Kontxuelo;m
Konstantza;m
Konstantze;m
Kontxi;m
Kontxexion;m
Kontzeziona;m
Korali;m
Kore;m
Kostantze;m
Kornelia;m
Koro;m
Kristiñe;m
Kristina;m
Kostantzia;m
Koral;m
Koruko;m
Lagran;m
Labraza;m
Kurtze;m
Kutuna;m
Kristobala;m
Kutsuge;m
Krutziaka;m
Kuntze;m
Kurutzeta;m
Kupiñe;m
Laina;m
Laguntzane;m
Laia;m
Laguntze;m
Laguntza;m
Laidatxu;m
Lahe;m
Laiene;m
Laino;m
Laida;m
Lamia;m
Lama;m
Laño;m
Landerra;m
Lamindao;m
Lamiaran;m
Lainoa;m
Lamina;m
Landere;m
Landa;m
Larrea;m
Larrintzar;m
Laodize;m
Larrahi;m
Larratza;m
Lañu;m
Larrara;m
Larrauri;m
Larrai;m
Larraitz;m
Larrosa;m
Laura;m
Lavinia;m
Latsari;m
Lasarte;m
Laurene;m
Laurane;m
Latxa;m
Latona;m
Laureana;m
Laxara;m
Lea;m
Lehere;m
Leia;m
Legarda;m
Legendika;m
Ledia;m
Leda;m
Legundia;m
Legarra;m
Leizuri;m
Lekerika;m
Leiane;m
Lemoa;m
Leixuri;m
Leire;m
Leiarra;m
Lemoiz;m
Leiore;m
Lekuine;m
Letizia;m
Leokadia;m
Leto;m
Leorin;m
Lendia;m
Letasur;m
Lenore;m
Leonor;m
Leontzia;m
Lerate;m
Lezaeta;m
Liboa;m
Lexuri;m
Lexantzü;m
Leundia;m
Libe;m
Leza;m
Leunda;m
Libertas;m
Lezeta;m
Liliane;m
Lidubiñe;m
Lilian;m
Lierni;m
Lide;m
Liñe;m
Lidia;m
Likoa;m
Liginaga;m
Lili;m
Loiola;m
Lisabe;m
Livia;m
Lokade;m
Loiara;m
Liraina;m
Lizarra;m
Lohitzüne;m
Loinatz;m
Lohizune;m
Lone;m
Lorea;m
Lonore;m
Lontze;m
Lore;m
Lonora;m
Lontxa;m
Lokadia;m
Lorda;m
Lopeitza;m
Lotza;m
Lorete;m
Luberi;m
Loriain;m
Lorentza;m
Loxa;m
Loredi;m
Loren;m
Loria;m
Loretxu;m
Lukiñe;m
Luke;m
Lukrezia;m
Luixa;m
Luma;m
Luixita;m
Luisa;m
Ludmila;m
Lukene;m
Lukadia;m
Lurda;m
Luxia;m
Luziana;m
Lutzi;m
Lurra;m
Luzia;m
Luna;m
Lutxi;m
Luxiana;m
Lur;m
Maider;m
Maddi;m
Madalen;m
Maiane;m
Maiana;m
Maier;m
Magdalena;m
Maia;m
Maddalen;m
Maialen;m
Maitane;m
Maiteder;m
Maindi;m
Maiñaxi;m
Maika;m
Maitagarri;m
Maitasuna;m
Maite;m
Maiora;m
Maintzia;m
Maldera;m
Maixi;m
Maitele;m
Maitte;m
Maittere;m
Maixa;m
Makatza;m
Maldea;m
Maitena;m
Maixabel;m
Mañe;m
Manttoni;m
Mañarrieta;m
Mamariga;m
Mañoli;m
Malderra;m
Maña;m
Mania;m
Malentxo;m
Malen;m
Marauri;m
Maora;m
Marene;m
Mañuela;m
Mari;m
Mariabatista;m
Mantzia;m
Margarita;m
Mara;m
Maria;m
Mariabaztan;m
Mariajurdana;m
Mariaestebania;m
Marialuixa;m
Mariajakua;m
Mariafermin;m
Mariaka;m
Mariadam;m
Mariajoxepa;m
Mariajakobe;m
Mariandres;m
Mariamatias;m
Mariana;m
Mariapaule;m
Mariamendaro;m
Mariandreko;m
Mariapetriko;m
Mariarano;m
Mariamikele;m
Marianton;m
Mariasunbil;m
Mariarbel;m
Mariaxuri;m
Mariasebastian;m
Mariazentzio;m
Mariarramon;m
Mariaurra;m
Mariaterexa;m
Maribeltz;m
Mariartze;m
Mariezkurra;m
Marigabon;m
Marigartzia;m
Marieta;m
Marieder;m
Mariesteban;m
Marigorri;m
Maridomingo;m
Mariederko;m
Maribertiz;m
Marijoantxi;m
Marijoango;m
Marijoxe;m
Marijexux;m
Marijoanto;m
Marijoan;m
Marikatxalin;m
Marigozo;m
Marikarmen;m
Marijoanexko;m
Mariñe;m
Mariotsoa;m
Marimertxe;m
Marioitz;m
Marimaite;m
Marimigel;m
Marina;m
Maritomas;m
Marisantzeko;m
Marimartin;m
Maritxalar;m
Marixol;m
Markele;m
Maritza;m
Maritxu;m
Marittipi;m
Marixa;m
Marixabel;m
Mariurdin;m
Marizuri;m
Martta;m
Markesa;m
Martixa;m
Markeliñe;m
Martxela;m
Martiñe;m
Martioda;m
Martitza;m
Marta;m
Martina;m
Martzela;m
Mattane;m
Martziala;m
Matixa;m
Mattalin;m
Martxelina;m
Mattina;m
Martzelina;m
Matilde;m
Martxeli;m
Maule;m
Medea;m
Maurixi;m
Meana;m
Maxuntxon;m
Mazmela;m
Medusa;m
Matxalen;m
Maura;m
Maxima;m
Meñaka;m
Mertxe;m
Mendeika;m
Melpomene;m
Mentzia;m
Mendigaña;m
Mesa;m
Mellera;m
Mendia;m
Megera;m
Mikeleitza;m
Mikela;m
Mesalina;m
Mesede;m
Metela;m
Mikele;m
Mezkia;m
Mesantza;m
Mikelitza;m
Mikaela;m
Mireia;m
Minerva;m
Miren;m
Mirari;m
Mirenzuri;m
Mirentxu;m
Mikelle;m
Mireti;m
Milia;m
Mirene;m
Mixele;m
Mnemosine;m
Monike;m
Monika;m
Molora;m
Moirak;m
Mitxoleta;m
Mneme;m
Moneta;m
Modexta;m
Munina;m
Morta;m
Munain;m
Munata;m
Munia;m
Morgana;m
Monoza;m
Mundaka;m
Muike;m
Muntsaratz;m
Munuza;m
Muskilda;m
Murueta;m
Muskia;m
Muskoa;m
Muruzabal;m
Murugarren;m
Nabarrina;m
Murgia;m
Nabarra;m
naiadeak;m
Naiade;m
Nafarra;m
Nahiera;m
Nahia;m
Nahikari;m
Nahiare;m
Nahiane;m
Nagore;m
Nagitz;m
Natxitua;m
Natibitate;m
Natale;m
Natitxu;m
Naiare;m
Naiara;m
Narea;m
Naroa;m
Nausika;m
Nefertiti;m
Nereide;m
Negua;m
Nekane;m
Neskur;m
Neftis;m
Nekoitza;m
Neskato;m
Nemesis;m
Nere;m
Nerea;m
Neskuts;m
Nikolasa;m
Noa;m
Nike;m
Nix;m
Nikole;m
Niobe;m
Ninbe;m
Nille;m
Nile;m
Noemi;m
Nunilo;m
Nubilla;m
Nortza;m
Nora;m
Odilia;m
Nox;m
Oa;m
Nona;m
Nonaki;m
Oilandoi;m
Oihane;m
Oiharte;m
Oinaze;m
Oiartza;m
Oiartze;m
Oiarte;m
Oibar;m
Oianko;m
Oihana;m
Okariz;m
Oka;m
Oitia;m
Okerruri;m
Okina;m
Okon;m
Okondo;m
Olaitz;m
Oktavia;m
Olalla;m
Olinpias;m
Olatz;m
Olarre;m
Olatx;m
Olasta;m
Oleta;m
Oldargi;m
Olartia;m
Olarizu;m
Olga;m
Ondiz;m
Ona;m
Onintza;m
Oloroe;m
Oloritz;m
Oneraspen;m
Oneka;m
Ondoa;m
Oneretsu;m
Oña;m
Oreka;m
Opakua;m
Ops;m
Ordizia;m
Orbita;m
Orbange;m
Onintze;m
Orbaitz;m
Orduak;m
Oreitia;m
Oroitze;m
Oria;m
Oro;m
Orendain;m
Orella;m
Oritz;m
Oribita;m
Oroitza;m
Ororbia;m
Orobita;m
Orrao;m
Osana;m
Oroxi;m
Orta;m
Orose;m
Orreaga;m
Ostaixka;m
Osane;m
Oskia;m
Ortixa;m
Ostatxu;m
Otille;m
Otadia;m
Otatza;m
Otsantze;m
Otxanda;m
Otxoanda;m
Otsanda;m
Otsakar;m
Osteritz;m
Ozeta;m
Pales;m
Pandora;m
Panazea;m
Oxane;m
Pakitta;m
Pagoa;m
Ozana;m
Otxoitza;m
Otzaurte;m
Parezi;m
Pasifae;m
Pantxike;m
Pantxa;m
Pangua;m
Paskale;m
Pantxika;m
Paskala;m
Pantzeske;m
Parkak;m
Paula;m
Pax;m
Patirke;m
Patxika;m
Paulina;m
Pele;m
Paskoala;m
Paule;m
Penelope;m
Patrizia;m
Pia;m
Perderike;m
Pertsefone;m
Perpete;m
Petruxka;m
Perdiñande;m
Petra;m
Pentesilea;m
Perpetua;m
Peritza;m
Pietatea;m
Pilare;m
Pilipe;m
Pietate;m
Pirene;m
Pirmiñe;m
Piton;m
Pillipe;m
Pisana;m
Pirra;m
Plazentzia;m
Pizkunde;m
Plaxida;m
Plentzia;m
Poio;m
Pleione;m
Plazidia;m
Pobeña;m
Pleiadeak;m
Plotina;m
Pomona;m
Polentze;m
Poza;m
Ponpeia;m
Priska;m
Pozkari;m
Popea;m
Poiu;m
Prexen;m
Polimnia;m
Prudentxi;m
Puskene;m
Prokula;m
Proserpina;m
Rafaela;m
Psike;m
Priszila;m
Pui;m
Rakel;m
Prudentzia;m
Rea;m
Sabiñe;m
Rut;m
Roxane;m
Rebeka;m
Sagarduia;m
Rita;m
Sabada;m
Sabina;m
Rufina;m
Saiora;m
Sagrari;m
Salazia;m
Salome;m
Sakramentu;m
Sallurtegi;m
Salus;m
Saioa;m
Sandora;m
Samiñe;m
Sare;m
Saroa;m
Sarai;m
Sarats;m
Santxa;m
Saratsa;m
Sarabe;m
Santsa;m
Sara;m
Santzia;m
Seberi;m
Saturniñe;m
Saule;m
Saturnina;m
Sebastiana;m
Sebastene;m
Saroia;m
Saturene;m
Sarria;m
Saustitza;m
Selene;m
Semera;m
Sekundina;m
Semele;m
Semendia;m
Segunda;m
Seberiñe;m
Sefora;m
Sekunde;m
Semena;m
Simona;m
Silbane;m
Serafina;m
Sililla;m
Serapi;m
Silbe;m
Silbia;m
Siloe;m
Señe;m
Silvia;m
Sorauren;m
Soraia;m
Sorkunde;m
Simone;m
Sorkun;m
Sokorri;m
Soraluze;m
Sofia;m
Soiartze;m
Sirats;m
Sorospen;m
Susane;m
Sortze;m
Sorosle;m
Susana;m
Suharria;m
Sua;m
Sue;m
Sostitza;m
Sorne;m
Talia;m
Talasa;m
Tarpeia;m
Tekale;m
Tais;m
Teia;m
Tala;m
Taresa;m
Tanit;m
Tamar;m
Teperua;m
Terexa;m
Teodora;m
Teodato;m
Teresa;m
Tetis;m
Terpsikore;m
Temis;m
Terese;m
Tekla;m
Tomasi;m
Tome;m
Tomaxa;m
Torkazarra;m
Tirtza;m
Toloño;m
Tetxa;m
Tirtse;m
Tirtsa;m
Tiburtxi;m
Tosea;m
Totakoxe;m
Txabarri;m
Tteodora;m
Trinitate;m
Txelo;m
Tota;m
Txaro;m
Txare;m
Txaria;m
Ubarriaran;m
Udara;m
Ubaga;m
Uda;m
Udane;m
Udazkene;m
Uba;m
Tzipora;m
Txori;m
Txopeitza;m
Uhaina;m
Ugarana;m
Udotz;m
Ugo;m
Uhara;m
Ugazi;m
Uguzne;m
Ulrika;m
Udiarraga;m
Ula;m
Unbe;m
Unaisa;m
Untzizu;m
Untza;m
Uraburu;m
Uralde;m
Unat;m
Urabain;m
Ura;m
Unañe;m
Urarte;m
Urania;m
Uriarte;m
Urdiña;m
Urduña;m
Urbe;m
Urdaiaga;m
Uria;m
Urbasa;m
Urbia;m
Urizar;m
Uronea;m
Urrana;m
Urizaharra;m
Urra;m
Uritz;m
Urkia;m
Urrategi;m
Urraka;m
Uribarri;m
Urtsua;m
Urrexa;m
Urtse;m
Urrialdo;m
Urtsiñe;m
Urrexola;m
Urtsula;m
Urrika;m
Urtsule;m
Urretxa;m
Usoa;m
Urtza;m
Utarso;m
Uxue;m
Urtune;m
Urtzia;m
Uxoa;m
Urtxula;m
Usua;m
Usune;m
Xabadin;m
Valentina;m
Uxuri;m
Uxune;m
Uzuri;m
Virginia;m
Veronika;m
Vesta;m
Viktoria;m
Venus;m
Xane;m
Xaloa;m
Xabata;m
Xebaxtiana;m
Xeberiana;m
Xabierra;m
Xare;m
Xeherezade;m
Xabina;m
Xegunda;m
Xira;m
Xoana;m
Ximena;m
Xemein;m
Xerapi;m
Ximona;m
Xoane;m
Xixili;m
Xerafina;m
Xexilia;m
Xuria;m
Xorkun;m
Xole;m
Yera;m
Xua;m
Xubane;m
Xurdana;m
Xuhare;m
Xubero;m
Xofia;m
Zaita;m
Zabaleta;m
Zañe;m
Zaiñe;m
Zabal;m
Zalgize;m
Zaloa;m
Zabalate;m
Zalama;m
Zamartze;m
Zenobia;m
Zelaia;m
Zelia;m
Zelai;m
Zeberiogana;m
Zeltsa;m
Zeres;m
Zaraia;m
Zeiane;m
Zeita;m
Zeruko;m
Zibele;m
Zezilia;m
Zikuñaga;m
Zilia;m
Ziboze;m
Ziargi;m
Ziortza;m
Zintia;m
Zerua;m
Zohargi;m
Zoihartze;m
Zubaida;m
Zita;m
Zokoa;m
Zuberoa;m
Zorione;m
Zoe;m
Zirtze;m
Zoila;m
Zuia;m
Zuhurne;m
Zuhaitza;m
Zühara;m
Zufiaurre;m
Zulema;m
Zuhara;m
Zuhatza;m
Zuhatzola;m
Zuhurtzia;m
Zumalburu;m
Zuriñe;m
Zumadoia;m
Zutza;m
Zutoia;m
Zumadia;m
Zura;m
Zuria;m
Zurixe;m
Zume;m
Zuzene;m
Abar;h
Abadon;h
Abaitz;h
Abbas;h
Abd;h
Abaiu;h
Abderraman;h
Abas;h
Abdias;h
Abd;h
Aberri;h
Abelin;h
Abner;h
Abraham;h
Abelardo;h
Abundio;h
Abimelek;h
Absalom;h
Abel;h
Abeitz;h
Adaloaldo;h
Adei;h
Adad;h
Adiran;h
Adam;h
Adelardo;h
Adeodato;h
Adeimanto;h
Adalberto;h
Adame;h
Adrasto;h
Aetz;h
Aezio;h
Adrian;h
Adon;h
Admazu;h
Adonis;h
Adolfo;h
Adonias;h
Adur;h
Afranio;h
Agatias;h
Agesilao;h
Agaton;h
Agenor;h
Ager;h
Agapeto;h
Agatokles;h
Agamemnon;h
Ageo;h
Agiulfo;h
Agustin;h
Agilulfo;h
Ahetz;h
Agur;h
Agripa;h
Agila;h
Aguxtin;h
Agrikola;h
